

This file contains an example of calculations of DCW and endpoint
for SMILES that is inserted in dialog box
O=C(c1ncc(s1)C1CC1)Nc1nccc(n1)n1cnc2c1ccc(c2)C(F)(F)F
Selected threshold is 1

SMILES attribute (SA) : Correlation Weight :   SA defect
          n...........:              0.2352:     0.00000
          1...........:              0.3163:     0.00000
          c...........:             -0.1042:     0.00000
          n...........:              0.2352:     0.00000
          c...........:             -0.1042:     0.00000
          2...........:              0.0045:     0.00000
          c...........:             -0.1042:     0.00000
          1...........:              0.3163:     0.00000
          c...........:             -0.1042:     0.00000
          c...........:             -0.1042:     0.00000
          c...........:             -0.1042:     0.00000
          (...........:              0.1588:     0.00000
          c...........:             -0.1042:     0.00000
          2...........:              0.0045:     0.00000
          (...........:              0.1588:     0.00000
          C...........:              0.2482:     0.00000
          (...........:              0.1588:     0.00000
          F...........:              1.0000:     1.00000
          (...........:              0.1588:     0.00000
          (...........:              0.1588:     0.00000
          F...........:              1.0000:     1.00000
          (...........:              0.1588:     0.00000
          F...........:              1.0000:     1.00000
          O...=.......:             -0.0154:     0.01667
          C...=.......:             -2.4560:     0.01305
          C...(.......:              0.2621:     0.00163
          c...(.......:              1.2707:     0.00000
          c...1.......:              0.2407:     0.00227
          n...1.......:              1.0245:     0.00329
          n...c.......:             -0.3100:     0.00000
          c...c.......:              0.2873:     0.00000
          c...(.......:              1.2707:     0.00000
          s...(.......:                 0.0:     0.00000
          s...1.......:             -0.0095:     0.00534
          1...(.......:             -0.0896:     0.00235
          C...(.......:              0.2621:     0.00163
          C...1.......:              0.1806:     0.00683
          C...1.......:              0.1806:     0.00683
          C...C.......:              0.1139:     0.00052
          C...1.......:              0.1806:     0.00683
          1...(.......:             -0.0896:     0.00235
          N...(.......:             -0.2175:     0.00056
          c...N.......:              0.0051:     0.00309
          c...1.......:              0.2407:     0.00227
          n...1.......:              1.0245:     0.00329
          n...c.......:             -0.3100:     0.00000
          c...c.......:              0.2873:     0.00000
          c...c.......:              0.2873:     0.00000
          c...(.......:              1.2707:     0.00000
          n...(.......:              0.1547:     0.00361
          n...1.......:              1.0245:     0.00329
          1...(.......:             -0.0896:     0.00235
          n...(.......:              0.1547:     0.00361
          n...1.......:              1.0245:     0.00329
          c...1.......:              0.2407:     0.00227
          n...c.......:             -0.3100:     0.00000
          n...c.......:             -0.3100:     0.00000
          c...2.......:              0.7445:     0.00000
          c...2.......:              0.7445:     0.00000
          c...1.......:              0.2407:     0.00227
          c...1.......:              0.2407:     0.00227
          c...c.......:              0.2873:     0.00000
          c...c.......:              0.2873:     0.00000
          c...(.......:              1.2707:     0.00000
          c...(.......:              1.2707:     0.00000
          c...2.......:              0.7445:     0.00000
          2...(.......:              0.2502:     0.00198
          C...(.......:              0.2621:     0.00163
          C...(.......:              0.2621:     0.00163
          F...(.......:                 0.0:     1.00000
          F...(.......:                 0.0:     1.00000
          (...(.......:             -0.0491:     0.00436
          F...(.......:                 0.0:     1.00000
          F...(.......:                 0.0:     1.00000
          F...(.......:                 0.0:     1.00000
          O...=...C...:             -0.1668:     0.00754
          =...C...(...:                 0.0:     1.00000
          c...(...C...:              0.2012:     0.00663
          1...c...(...:              0.3058:     0.00610
          n...1...c...:              0.2709:     0.00329
          c...n...1...:              1.1157:     0.00263
          n...c...c...:              0.3893:     0.00209
          c...c...(...:             -0.1581:     0.00000
          s...(...c...:                 0.0:     0.00000
          1...s...(...:                 0.0:     0.00000
          s...1...(...:              0.0814:     0.00534
          C...(...1...:              0.0330:     0.00408
          1...C...(...:              0.0777:     1.00000
          C...1...C...:             -0.5136:     0.03704
          C...C...1...:              0.3108:     0.01020
          C...C...1...:              0.3108:     0.01020
          C...1...(...:             -0.3428:     0.01429
          N...(...1...:                 0.0:     0.00000
          c...N...(...:             -0.1084:     0.00856
          N...c...1...:             -0.3822:     0.00851
          n...1...c...:              0.2709:     0.00329
          c...n...1...:              1.1157:     0.00263
          n...c...c...:              0.3893:     0.00209
          c...c...c...:              0.2019:     0.00189
          c...c...(...:             -0.1581:     0.00000
          n...(...c...:              0.6306:     0.00862
          1...n...(...:             -1.2500:     1.00000
          n...1...(...:                 0.0:     0.00000
          n...(...1...:                 0.0:     0.00000
          1...n...(...:             -1.2500:     1.00000
          n...1...c...:              0.2709:     0.00329
          n...c...1...:              0.2500:     1.00000
          c...n...c...:              0.1642:     0.00218
          n...c...2...:             -0.4496:     0.00879
          c...2...c...:              0.0426:     0.00388
          2...c...1...:              1.4668:     0.00655
          c...1...c...:              0.1590:     0.00232
          c...c...1...:             -0.1992:     0.00195
          c...c...c...:              0.2019:     0.00189
          c...c...(...:             -0.1581:     0.00000
          c...(...c...:              0.4825:     0.00559
          2...c...(...:              0.1597:     0.00655
          c...2...(...:              1.2828:     0.00563
          C...(...2...:              1.0161:     0.01486
          (...C...(...:             -0.4171:     0.00563
          F...(...C...:                 0.0:     0.00000
          (...F...(...:                 0.0:     1.00000
          F...(...(...:                 0.0:     0.00000
          F...(...(...:                 0.0:     0.00000
          (...F...(...:                 0.0:     1.00000
          F...(...F...:                 0.0:     0.00000
          NOSP11000000:             -0.3375:     0.00120
          HALO10000000:                 0.0:     1.00000
          BOND10000000:                 0.0:     1.00000
          $10011001000:                 0.0:     0.00000
          [xyx6]......:             -0.7319:     0.00855
          [xyyx1].....:              1.4970:     0.03333
          [xyzyx0]....:              0.9129:     0.00111
-----            SMILES defect          ----    20.41789

2 * Average SMILESdefect =     7.97533

This SMILES does not fall into Domain of applicability

DCW=     23.8797  Prediction for EndPoint=      6.6847

    :   O:   C:   C:   N:   C:   C:   S:   C:   C:   C:   N:   C:   N:   C:   C:   C:   N:   N:   C:   N:   C:   C:   C:   C:   C:   C:   C:   F:   F:   F:   H:   H:   H:   H:   H:   H:   H:   H:   H:   H:   H:   H:   H: EC0: EC1: EC2: EC3: PT2: PT3: PT4: S2 : S3 : NNC 
   O:   0:   2:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  17:   2:   4:   8:   6:   8: 110
   C:   2:   0:   1:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   7:  17:  43:   4:   4:   6:   8:  10: 312
   C:   0:   1:   0:   1:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   7:  19:  46:   4:   6:  12:  10:  15: 312
   N:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   2:   6:  13:  37:   4:   5:   9:   9:  13: 220
   C:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   6:  18:  43:   3:   6:  14:   9:  17: 312
   C:   0:   0:   0:   0:   1:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   9:  24:  67:   6:   9:  23:  15:  20: 321
   S:   0:   0:   1:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   2:   6:  16:  43:   4:   8:  18:  12:  19: 220
   C:   0:   0:   0:   0:   0:   1:   0:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   4:  12:  33:  96:   8:   7:  17:  17:  10: 431
   C:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   4:  10:  30:  83:   6:   6:  16:  14:  11: 422
   C:   0:   0:   0:   0:   0:   0:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   4:  10:  30:  83:   6:   6:  16:  14:  11: 422
   N:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   3:   7:  17:  43:   4:   4:   6:   8:  10: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   7:  19:  45:   4:   6:  12:  10:  14: 303
   N:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   2:   6:  13:  35:   4:   5:   9:   9:  11: 220
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   3:   6:  16:  36:   3:   4:   8:   7:  10: 312
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   3:   7:  17:  45:   4:   4:   6:   8:  12: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   8:  22:  55:   5:   8:  16:  13:  17: 312
   N:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   2:   6:  15:  41:   4:   7:  13:  11:  17: 220
   N:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   1:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   9:  23:  64:   6:   8:  14:  14:  19: 330
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   3:   6:  18:  43:   3:   6:  12:   9:  17: 303
   N:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   2:   6:  14:  40:   4:   6:  12:  10:  16: 220
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   8:  22:  59:   5:   8:  16:  13:  21: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:   9:  24:  64:   6:   9:  17:  15:  19: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   3:   7:  19:  51:   4:   6:  12:  10:  18: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   3:   7:  20:  46:   4:   7:  17:  11:  13: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   3:  10:  20:  63:   7:   4:   8:  11:   9: 330
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  21:  49:   4:   8:  18:  12:  16: 321
   C:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   1:   1:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   4:   6:  22:  38:   2:   4:   8:   6:   8: 413
   F:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:   6:  22:   3:   2:   4:   5:   6: 110
   F:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:   6:  22:   3:   2:   4:   5:   6: 110
   F:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:   6:  22:   3:   2:   4:   5:   6: 110
   H:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   6:  18:   2:   3:   5:   5:   9: 110
   H:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:  12:  33:   3:   8:  22:  11:  17: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:  10:  30:   3:   6:  18:   9:  14: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:  10:  30:   3:   6:  18:   9:  14: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:  10:  30:   3:   6:  18:   9:  14: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   4:  10:  30:   3:   6:  18:   9:  14: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  17:   2:   4:   8:   6:   8: 101
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   6:  16:   2:   3:   5:   5:   7: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  17:   2:   4:   8:   6:   8: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   6:  18:   2:   3:   5:   5:   9: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  19:   2:   4:   8:   6:  10: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  20:   2:   4:   8:   6:  11: 110
   H:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   0:   1:   3:   7:  21:   2:   4:   8:   6:  12: 110
