The evolution of correlations. The R is correlation coefficient; s is standard error
 No.:R2-sub :R2-clb :R2-tst : s-sub   : s-clb   : s-tst
   1: 0.0787: 0.2178: 0.4100:    1.018:    1.056:    0.480
   2: 0.1893: 0.3050: 0.5686:    0.955:    0.999:    0.395
   3: 0.2998: 0.3154: 0.6418:    0.888:    0.969:    0.366
   4: 0.3207: 0.3897: 0.7270:    0.874:    0.932:    0.321
   5: 0.3379: 0.3761: 0.7432:    0.863:    0.934:    0.314
   6: 0.3444: 0.3974: 0.7562:    0.859:    0.927:    0.307
   7: 0.3657: 0.4121: 0.7765:    0.845:    0.915:    0.295
   8: 0.3817: 0.4356: 0.7846:    0.834:    0.899:    0.290
   9: 0.3839: 0.4399: 0.7870:    0.833:    0.898:    0.287
  10: 0.3871: 0.4410: 0.7865:    0.831:    0.897:    0.288
  11: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  12: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  13: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  14: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  15: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  16: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  17: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  18: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  19: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  20: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  21: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  22: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  23: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  24: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  25: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  26: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  27: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  28: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  29: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  30: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
  31: 0.3876: 0.4412: 0.7867:    0.830:    0.896:    0.288
